title,budget,id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count
Four Lions,967686,37495,en,Four Lions,20.544999,"[{""name"": ""Film4"", ""id"": 9349}, {""name"": ""Drafthouse Films"", ""id"": 10485}, {""name"": ""Warp Films"", ""id"": 12180}, {""name"": ""Wild Bunch Distribution"", ""id"": 15308}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2010-05-07,4270000,101,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",Released,We are 4 Lions.,7.0,423
The House of Sand,0,29262,pt,Casa de Areia,0.389471,[],"[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]",2005-05-13,0,115,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,,6.7,9
Defendor,3500000,34769,en,Defendor,8.45342,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Darius Films"", ""id"": 5486}, {""name"": ""Insight Film Releasing"", ""id"": 64753}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-12,44462,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An unexpected hero will rise.,6.5,195
The Pirate,3700000,35032,en,The Pirate,0.90522,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1948-06-11,2956000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The great MGM musical romance,6.6,17
The Good Heart,3800000,5178,en,The Good Heart,2.201678,"[{""name"": ""Nimbus Film Productions"", ""id"": 11672}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-11,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Everyone needs a refuge from the world.,6.0,21
The History Boys,4000000,8618,en,The History Boys,3.771652,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""UK Film Council"", ""id"": 2452}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2006-10-02,13401952,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,History. It's just one bloody thing after another.,6.6,66
Midnight Cowboy,3600000,3116,en,Midnight Cowboy,21.119209,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Florin Productions"", ""id"": 1323}, {""name"": ""Jerome Hellman Productions"", ""id"": 1324}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1969-05-25,44785053,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Whatever you hear about Midnight Cowboy is true.,7.4,299
The Full Monty,3500000,9427,en,The Full Monty,17.002623,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Redwave Films"", ""id"": 8764}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1997-08-13,257850122,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The year's most revealing comedy.,6.8,363
Airplane!,3500000,813,en,Airplane!,46.116885,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-07-02,83453539,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",7.1,1074
Chain of Command,5000000,352978,en,Chain of Command,1.398981,"[{""name"": ""Hollywood Media Bridge"", ""id"": 3546}, {""name"": ""LionsGate"", ""id"": 7571}, {""name"": ""Clear Lake Entertainment"", ""id"": 69028}, {""name"": ""Dog and Pony Media"", ""id"": 69029}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-08-30,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When duty calls, plans change",5.3,11
Friday,3500000,10634,en,Friday,25.5748,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-26,28215918,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A lot can go down between thursday and saturday...,7.0,503
Menace II Society,3500000,9516,en,Menace II Society,3.418871,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-26,27900000,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This is the truth. This is what's real.,7.2,173
Creepshow 2,3500000,16288,en,Creepshow 2,10.729884,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Laurel Entertainment Inc."", ""id"": 14180}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-05-01,14000000,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When the curtain goes up, the terror begins.",5.9,129
The Ballad of Cable Hogue,3716946,23330,en,The Ballad of Cable Hogue,2.676535,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1970-05-13,5000000,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,6.9,47
In Cold Blood,3500000,18900,en,In Cold Blood,7.821438,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Pax Enterprises"", ""id"": 29364}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1967-12-14,13007551,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,7.4,82
The Nun's Story,3500000,27029,en,The Nun's Story,3.281509,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1959-06-18,12800000,149,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Her Faith Remained Strong and True in the Face of Africa's Terrors!,7.4,46
Harper,3500000,26268,en,Harper,2.938973,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1966-02-23,12000000,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Harper takes a case - and the payoff is murder.,6.2,35
Frenzy,3500000,573,en,Frenzy,10.219942,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1972-05-25,12600000,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Just an ordinary necktie used with a deadly new twist.,7.1,158
The Witch,3500000,310131,en,The Witch,50.319662,"[{""name"": ""Parts and Labor"", ""id"": 6531}, {""name"": ""RT Features"", ""id"": 30666}, {""name"": ""Rooks Nest Entertainment"", ""id"": 34456}, {""name"": ""Maiden Voyage Pictures"", ""id"": 41641}, {""name"": ""Pulse Films"", ""id"": 57430}, {""name"": ""Scythia Films"", ""id"": 61011}, {""name"": ""Code Red Productions"", ""id"": 79434}, {""name"": ""Mott Street Pictures"", ""id"": 79435}, {""name"": ""Very Special Projects"", ""id"": 79436}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-02-19,40423945,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Evil takes many forms.,6.3,1434
I Got the Hook Up,0,40505,en,I Got the Hook Up,0.593068,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""No Limit Films"", ""id"": 16718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-05-27,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A truckload of cell phones... turns into a boatload of cash!,5.4,8
She's the One,3500000,11363,en,She's the One,8.406025,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-08-26,9482579,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,A romantic comedy about two brothers... and the one thing that came between them.,5.7,70
Gods and Monsters,10000000,3033,en,Gods and Monsters,5.588652,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Flashpoint (I)"", ""id"": 13495}, {""name"": ""Showtime Networks"", ""id"": 18880}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-01-21,6451628,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,,6.8,81
The Secret in Their Eyes,2000000,25376,es,El secreto de sus ojos,25.894065,"[{""name"": ""100 Bares"", ""id"": 5517}, {""name"": ""Haddock Films S.R.L."", ""id"": 5623}, {""name"": ""Instituto Nacional de Cine y Artes Audiovisuales (INCAA)"", ""id"": 6458}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Tornasol Films"", ""id"": 7680}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""Televisi\u00f3n Federal (Telefe)"", ""id"": 21915}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2009-08-13,33965843,129,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,7.8,626
Train,0,22007,en,Train,3.280081,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-16,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You're in for a hell of a ride.,4.8,36
Evil Dead II,3600000,765,en,Evil Dead II,35.674774,"[{""name"": ""Renaissance Films"", ""id"": 3102}, {""name"": ""Rosebud Productions"", ""id"": 47380}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-03-13,5923044,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Sequel To The Ultimate Experience In Grueling Terror,7.6,742
Pootie Tang,0,10615,en,Pootie Tang,3.115754,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-06-29,0,81,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Too cool for words.,5.4,43
Sharknado,1000000,205321,en,Sharknado,20.466433,"[{""name"": ""The Asylum"", ""id"": 1311}, {""name"": ""Syfy"", ""id"": 6677}, {""name"": ""Southward Films"", ""id"": 22872}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-07-11,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Enough said!,3.8,476
The Other Conquest,0,89540,es,La otra conquista,0.015597,[],"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",1999-04-01,0,105,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,The spirit of a people can never be conquered.,5.4,4
Troll Hunter,3500000,46146,nb,Trolljegeren,12.982319,"[{""name"": ""Filmkameratene A/S"", ""id"": 1003}, {""name"": ""Film Fund FUZZ"", ""id"": 5241}, {""name"": ""SF Norge A/S"", ""id"": 56050}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}]",2010-10-29,4159678,103,"[{""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Released,You believe it when you see it!,6.7,583
Ira & Abby,0,38007,en,Ira & Abby,0.595136,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-01,0,104,[],Released,"First comes love, then comes marriage, then comes therapy.",5.8,9
Winter Passing,3500000,14256,en,Winter Passing,3.643608,"[{""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Stratus Film Co."", ""id"": 11027}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-02-07,113783,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes you go looking for something you want. . . and find what you need.,6.7,28
D.E.B.S.,3500000,540,en,D.E.B.S.,6.396936,"[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Andrea Sperling Productions"", ""id"": 2313}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Anonymous Content"", ""id"": 10039}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-01-21,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Evil is so totally busted!,5.6,90
The Masked Saint,0,370464,en,The Masked Saint,0.909067,"[{""name"": ""Freestyle Releasing"", ""id"": 4616}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-08,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,2.9,7
The Betrayed,3500000,20055,en,The Betrayed,1.348114,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-09-27,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What she doesn't know could kill her.,5.2,10
Taxman,0,224569,en,Taxman,0.964802,"[{""name"": ""Counterclock Productions"", ""id"": 17048}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-09-16,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,"In life only two things are certain, death and taxes.",2.0,1
The Secret,0,395766,en,The Secret,0.042346,[],[],2016-04-29,0,200,[],Released,,0.0,0
2:13,3500000,39303,en,2:13,1.271621,"[{""name"": ""Anthem Pictures"", ""id"": 23818}, {""name"": ""It's An Us Thing Productions Inc."", ""id"": 23819}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-04-25,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Killers Are Not Born ... They Are Made,4.6,10
"Batman: The Dark Knight Returns, Part 2",3500000,142061,en,"Batman: The Dark Knight Returns, Part 2",25.891466,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Warner Bros. Animation"", ""id"": 2785}, {""name"": ""Warner Premiere"", ""id"": 4811}, {""name"": ""DC Entertainment"", ""id"": 9993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-18,0,78,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Justice Returns... Vengeance Returns... Redemption Comes to Gotham.,7.9,419
Time to Choose,3500000,370662,en,Time to Choose,1.618138,"[{""name"": ""Representational Pictures"", ""id"": 8796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-04,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Climate change for good.,0.0,0
In the Name of the King III,3500000,252360,en,In the Name of the King III,4.304341,[],"[{""iso_3166_1"": ""BG"", ""name"": ""Bulgaria""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2013-12-27,0,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,3.3,19
Wicked Blood,3500000,256740,en,Wicked Blood,3.158056,"[{""name"": ""NAZZ Productions"", ""id"": 7720}, {""name"": ""Industrial Entertainment"", ""id"": 20305}, {""name"": ""Primary PIctures"", ""id"": 20306}, {""name"": ""Thunder Smoke Media"", ""id"": 20307}, {""name"": ""VMI Worldwide"", ""id"": 23688}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-04,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Ultimate Endgame,5.3,37
Stranded,0,299145,en,Dawn Patrol,3.230779,"[{""name"": ""Enderby Entertainment"", ""id"": 21608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-05,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Revenge comes at a price.,5.0,11
Lords of London,3440000,241766,en,Lords of London,1.913302,[],"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-01-06,0,90,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In this city, crime is a family business.",3.6,6
High Anxiety,3400000,12535,en,High Anxiety,5.690619,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Crossbow Productions"", ""id"": 1296}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-12-25,31063038,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,The Master of Comedy takes on The Master of Suspense!,6.5,84
March of the Penguins,8000000,1667,fr,La Marche de l'empereur,17.537154,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Buena Vista International Film Production France"", ""id"": 7658}, {""name"": ""Alliance de Production Cinematographique (APC)"", ""id"": 8661}, {""name"": ""L'Institut Polare Fran\u00e7ais Paul-\u00c9mile Victor"", ""id"": 66329}, {""name"": ""National Geographic Films"", ""id"": 66330}, {""name"": ""Bonne Pioche"", ""id"": 66331}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2005-01-26,127392239,80,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In the harshest place on Earth, love finds a way.",6.9,358
Margin Call,3500000,50839,en,Margin Call,26.259389,"[{""name"": ""Benaroya Pictures"", ""id"": 6692}, {""name"": ""Before the Door Pictures"", ""id"": 14861}, {""name"": ""Washington Square Films"", ""id"": 14862}, {""name"": ""Untitled Entertainment"", ""id"": 46225}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-28,19504039,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Be first. Be smarter. Or cheat.,6.7,524
August,0,86549,en,August,1.419431,[],[],2011-06-09,0,100,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,6.2,15
Choke,3000000,13973,en,Choke,11.637458,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""ATO Pictures"", ""id"": 1962}, {""name"": ""Aramid Entertainment Fund"", ""id"": 3272}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Choke Film"", ""id"": 52896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-09-26,3830137,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,From the author of Fight Club,6.0,127
Whiplash,3300000,244786,en,Whiplash,192.528841,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Right of Way Films"", ""id"": 32157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-10,13092000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The road to greatness can take you to the edge.,8.3,4254
City of God,3300000,598,pt,Cidade de Deus,44.356711,"[{""name"": ""O2 Filmes"", ""id"": 345}, {""name"": ""VideoFilmes"", ""id"": 346}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Globo filmes"", ""id"": 10954}, {""name"": ""Lumiere"", ""id"": 11444}, {""name"": ""Hank Levine Film"", ""id"": 11445}, {""name"": ""Lereby Productions"", ""id"": 11446}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2002-02-05,30641770,130,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,"If you run you're dead... if you stay, you're dead again. Period.",8.1,1814
Human Traffic,600000,11129,en,Human Traffic,4.859873,"[{""name"": ""Irish Screen"", ""id"": 2920}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",1999-06-04,4000000,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Weekend has Landed!,6.8,97
